2|"February"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350361"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350362"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350363"
5|"May"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350364"
6|"June"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350365"
7|"July"|"Frequent"|"Long (7 to 30 days)"||||||||||||"13888940"|"145350366"
8|"August"|"None"|||||||||||||"13888940"|"145350367"
9|"September"|"Frequent"|"Long (7 to 30 days)"||||||||||||"13888940"|"145350368"
10|"October"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350369"
11|"November"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350370"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"Occasional"|"Very long (more than 30 days)"|0|7|15|||||||"13888940"|"145350371"
4|"April"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350372"
8|"August"|"None"||"None"|||||||||||"13888941"|"145350373"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350374"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350375"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350376"
7|"July"|"None"||"None"|||||||||||"13888941"|"145350377"
6|"June"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350378"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350379"
5|"May"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350380"
11|"November"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350381"
10|"October"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"13888941"|"145350382"
9|"September"|"None"||"None"|||||||||||"13888941"|"145350383"
4|"April"||||||||||||||"13888942"|"145350384"
8|"August"||||||||||||||"13888942"|"145350385"
12|"December"||||||||||||||"13888942"|"145350386"
2|"February"||||||||||||||"13888942"|"145350387"
1|"January"||||||||||||||"13888942"|"145350388"
7|"July"||||||||||||||"13888942"|"145350389"
6|"June"||||||||||||||"13888942"|"145350390"
3|"March"||||||||||||||"13888942"|"145350391"
5|"May"||||||||||||||"13888942"|"145350392"
11|"November"||||||||||||||"13888942"|"145350393"
10|"October"||||||||||||||"13888942"|"145350394"
9|"September"||||||||||||||"13888942"|"145350395"
4|"April"||||||||||||||"13888943"|"145350396"
8|"August"||||||||||||||"13888943"|"145350397"
12|"December"||||||||||||||"13888943"|"145350398"
2|"February"||||||||||||||"13888943"|"145350399"
1|"January"||||||||||||||"13888943"|"145350400"
7|"July"||||||||||||||"13888943"|"145350401"
6|"June"||||||||||||||"13888943"|"145350402"
3|"March"||||||||||||||"13888943"|"145350403"
5|"May"||||||||||||||"13888943"|"145350404"
11|"November"||||||||||||||"13888943"|"145350405"
10|"October"||||||||||||||"13888943"|"145350406"
9|"September"||||||||||||||"13888943"|"145350407"
4|"April"||||||||||||||"13888944"|"145350408"
8|"August"||||||||||||||"13888944"|"145350409"
12|"December"||||||||||||||"13888944"|"145350410"
2|"February"||||||||||||||"13888944"|"145350411"
1|"January"||||||||||||||"13888944"|"145350412"
7|"July"||||||||||||||"13888944"|"145350413"
6|"June"||||||||||||||"13888944"|"145350414"
3|"March"||||||||||||||"13888944"|"145350415"
5|"May"||||||||||||||"13888944"|"145350416"
11|"November"||||||||||||||"13888944"|"145350417"
10|"October"||||||||||||||"13888944"|"145350418"
9|"September"||||||||||||||"13888944"|"145350419"
4|"April"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350420"
8|"August"|"None"|||||||||||||"13888948"|"145350421"
12|"December"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350422"
2|"February"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350423"
1|"January"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350424"
7|"July"|"None"|||||||||||||"13888948"|"145350425"
6|"June"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350426"
3|"March"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350427"
5|"May"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350428"
11|"November"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350429"
10|"October"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350430"
9|"September"|"None"||"Frequent"|"Very long (more than 30 days)"|0|15|30|||||||"13888948"|"145350431"
4|"April"||||||||||||||"13888949"|"145350432"
8|"August"||||||||||||||"13888949"|"145350433"
12|"December"||||||||||||||"13888949"|"145350434"
2|"February"||||||||||||||"13888949"|"145350435"
1|"January"||||||||||||||"13888949"|"145350436"
7|"July"||||||||||||||"13888949"|"145350437"
6|"June"||||||||||||||"13888949"|"145350438"
3|"March"||||||||||||||"13888949"|"145350439"
5|"May"||||||||||||||"13888949"|"145350440"
11|"November"||||||||||||||"13888949"|"145350441"
10|"October"||||||||||||||"13888949"|"145350442"
9|"September"||||||||||||||"13888949"|"145350443"
4|"April"||||||||||||||"13888950"|"145350444"
8|"August"||||||||||||||"13888950"|"145350445"
12|"December"||||||||||||||"13888950"|"145350446"
2|"February"||||||||||||||"13888950"|"145350447"
1|"January"||||||||||||||"13888950"|"145350448"
7|"July"||||||||||||||"13888950"|"145350449"
6|"June"||||||||||||||"13888950"|"145350450"
3|"March"||||||||||||||"13888950"|"145350451"
5|"May"||||||||||||||"13888950"|"145350452"
11|"November"||||||||||||||"13888950"|"145350453"
10|"October"||||||||||||||"13888950"|"145350454"
9|"September"||||||||||||||"13888950"|"145350455"
4|"April"|"None"||"None"|||||||||||"13888951"|"145350456"
8|"August"|"None"||"None"|||||||||||"13888951"|"145350457"
12|"December"|"None"||"None"|||||||||||"13888951"|"145350458"
2|"February"|"None"||"None"|||||||||||"13888951"|"145350459"
1|"January"|"None"||"None"|||||||||||"13888951"|"145350460"
7|"July"|"None"||"None"|||||||||||"13888951"|"145350461"
6|"June"|"None"||"None"|||||||||||"13888951"|"145350462"
3|"March"|"None"||"None"|||||||||||"13888951"|"145350463"
5|"May"|"None"||"None"|||||||||||"13888951"|"145350464"
11|"November"|"None"||"None"|||||||||||"13888951"|"145350465"
10|"October"|"None"||"None"|||||||||||"13888951"|"145350466"
9|"September"|"None"||"None"|||||||||||"13888951"|"145350467"
4|"April"|"None"||"None"|||||||||||"13888952"|"145350468"
8|"August"|"None"||"None"|||||||||||"13888952"|"145350469"
12|"December"|"None"||"None"|||||||||||"13888952"|"145350470"
2|"February"|"None"||"None"|||||||||||"13888952"|"145350471"
1|"January"|"None"||"None"|||||||||||"13888952"|"145350472"
7|"July"|"None"||"None"|||||||||||"13888952"|"145350473"
6|"June"|"None"||"None"|||||||||||"13888952"|"145350474"
3|"March"|"None"||"None"|||||||||||"13888952"|"145350475"
5|"May"|"None"||"None"|||||||||||"13888952"|"145350476"
11|"November"|"None"||"None"|||||||||||"13888952"|"145350477"
10|"October"|"None"||"None"|||||||||||"13888952"|"145350478"
9|"September"|"None"||"None"|||||||||||"13888952"|"145350479"
4|"April"|"None"|||||||||||||"13888953"|"145350480"
8|"August"|"None"|||||||||||||"13888953"|"145350481"
12|"December"|"None"|||||||||||||"13888953"|"145350482"
2|"February"|"None"|||||||||||||"13888953"|"145350483"
1|"January"|"None"|||||||||||||"13888953"|"145350484"
7|"July"|"None"|||||||||||||"13888953"|"145350485"
6|"June"|"None"|||||||||||||"13888953"|"145350486"
3|"March"|"None"|||||||||||||"13888953"|"145350487"
5|"May"|"None"|||||||||||||"13888953"|"145350488"
11|"November"|"None"|||||||||||||"13888953"|"145350489"
10|"October"|"None"|||||||||||||"13888953"|"145350490"
9|"September"|"None"|||||||||||||"13888953"|"145350491"
4|"April"||||||||||||||"13888954"|"145350492"
8|"August"||||||||||||||"13888954"|"145350493"
12|"December"||||||||||||||"13888954"|"145350494"
2|"February"||||||||||||||"13888954"|"145350495"
1|"January"||||||||||||||"13888954"|"145350496"
7|"July"||||||||||||||"13888954"|"145350497"
6|"June"||||||||||||||"13888954"|"145350498"
3|"March"||||||||||||||"13888954"|"145350499"
5|"May"||||||||||||||"13888954"|"145350500"
11|"November"||||||||||||||"13888954"|"145350501"
10|"October"||||||||||||||"13888954"|"145350502"
9|"September"||||||||||||||"13888954"|"145350503"
4|"April"||||||||||||||"13888955"|"145350504"
8|"August"||||||||||||||"13888955"|"145350505"
12|"December"||||||||||||||"13888955"|"145350506"
2|"February"||||||||||||||"13888955"|"145350507"
1|"January"||||||||||||||"13888955"|"145350508"
7|"July"||||||||||||||"13888955"|"145350509"
6|"June"||||||||||||||"13888955"|"145350510"
3|"March"||||||||||||||"13888955"|"145350511"
5|"May"||||||||||||||"13888955"|"145350512"
11|"November"||||||||||||||"13888955"|"145350513"
10|"October"||||||||||||||"13888955"|"145350514"
9|"September"||||||||||||||"13888955"|"145350515"
4|"April"||||||||||||||"13888956"|"145350516"
8|"August"||||||||||||||"13888956"|"145350517"
12|"December"||||||||||||||"13888956"|"145350518"
2|"February"||||||||||||||"13888956"|"145350519"
1|"January"||||||||||||||"13888956"|"145350520"
7|"July"||||||||||||||"13888956"|"145350521"
6|"June"||||||||||||||"13888956"|"145350522"
3|"March"||||||||||||||"13888956"|"145350523"
5|"May"||||||||||||||"13888956"|"145350524"
11|"November"||||||||||||||"13888956"|"145350525"
10|"October"||||||||||||||"13888956"|"145350526"
9|"September"||||||||||||||"13888956"|"145350527"
4|"April"||||||||||||||"13888957"|"145350528"
8|"August"||||||||||||||"13888957"|"145350529"
12|"December"||||||||||||||"13888957"|"145350530"
2|"February"||||||||||||||"13888957"|"145350531"
1|"January"||||||||||||||"13888957"|"145350532"
7|"July"||||||||||||||"13888957"|"145350533"
6|"June"||||||||||||||"13888957"|"145350534"
3|"March"||||||||||||||"13888957"|"145350535"
5|"May"||||||||||||||"13888957"|"145350536"
11|"November"||||||||||||||"13888957"|"145350537"
10|"October"||||||||||||||"13888957"|"145350538"
9|"September"||||||||||||||"13888957"|"145350539"
4|"April"|"None"||"None"|||||||||||"13888958"|"145350540"
8|"August"|"None"||"None"|||||||||||"13888958"|"145350541"
12|"December"|"None"||"None"|||||||||||"13888958"|"145350542"
2|"February"|"None"||"None"|||||||||||"13888958"|"145350543"
1|"January"|"None"||"None"|||||||||||"13888958"|"145350544"
7|"July"|"None"||"None"|||||||||||"13888958"|"145350545"
6|"June"|"None"||"None"|||||||||||"13888958"|"145350546"
3|"March"|"None"||"None"|||||||||||"13888958"|"145350547"
5|"May"|"None"||"None"|||||||||||"13888958"|"145350548"
11|"November"|"None"||"None"|||||||||||"13888958"|"145350549"
10|"October"|"None"||"None"|||||||||||"13888958"|"145350550"
9|"September"|"None"||"None"|||||||||||"13888958"|"145350551"
4|"April"|"None"||"None"|||||||||||"13888959"|"145350552"
8|"August"|"None"||"None"|||||||||||"13888959"|"145350553"
12|"December"|"None"||"None"|||||||||||"13888959"|"145350554"
2|"February"|"None"||"None"|||||||||||"13888959"|"145350555"
1|"January"|"None"||"None"|||||||||||"13888959"|"145350556"
7|"July"|"None"||"None"|||||||||||"13888959"|"145350557"
6|"June"|"None"||"None"|||||||||||"13888959"|"145350558"
3|"March"|"None"||"None"|||||||||||"13888959"|"145350559"
5|"May"|"None"||"None"|||||||||||"13888959"|"145350560"
11|"November"|"None"||"None"|||||||||||"13888959"|"145350561"
10|"October"|"None"||"None"|||||||||||"13888959"|"145350562"
9|"September"|"None"||"None"|||||||||||"13888959"|"145350563"
4|"April"|"None"|||||||||||||"13888960"|"145350564"
8|"August"|"None"|||||||||||||"13888960"|"145350565"
12|"December"|"None"|||||||||||||"13888960"|"145350566"
2|"February"|"None"|||||||||||||"13888960"|"145350567"
1|"January"|"None"|||||||||||||"13888960"|"145350568"
7|"July"|"None"|||||||||||||"13888960"|"145350569"
6|"June"|"None"|||||||||||||"13888960"|"145350570"
3|"March"|"None"|||||||||||||"13888960"|"145350571"
5|"May"|"None"|||||||||||||"13888960"|"145350572"
11|"November"|"None"|||||||||||||"13888960"|"145350573"
10|"October"|"None"|||||||||||||"13888960"|"145350574"
9|"September"|"None"|||||||||||||"13888960"|"145350575"
4|"April"||||||||||||||"13888961"|"145350576"
8|"August"||||||||||||||"13888961"|"145350577"
12|"December"||||||||||||||"13888961"|"145350578"
2|"February"||||||||||||||"13888961"|"145350579"
1|"January"||||||||||||||"13888961"|"145350580"
7|"July"||||||||||||||"13888961"|"145350581"
6|"June"||||||||||||||"13888961"|"145350582"
3|"March"||||||||||||||"13888961"|"145350583"
5|"May"||||||||||||||"13888961"|"145350584"
11|"November"||||||||||||||"13888961"|"145350585"
10|"October"||||||||||||||"13888961"|"145350586"
9|"September"||||||||||||||"13888961"|"145350587"
4|"April"||||||||||||||"13888962"|"145350588"
8|"August"||||||||||||||"13888962"|"145350589"
12|"December"||||||||||||||"13888962"|"145350590"
2|"February"||||||||||||||"13888962"|"145350591"
1|"January"||||||||||||||"13888962"|"145350592"
7|"July"||||||||||||||"13888962"|"145350593"
6|"June"||||||||||||||"13888962"|"145350594"
3|"March"||||||||||||||"13888962"|"145350595"
5|"May"||||||||||||||"13888962"|"145350596"
11|"November"||||||||||||||"13888962"|"145350597"
10|"October"||||||||||||||"13888962"|"145350598"
9|"September"||||||||||||||"13888962"|"145350599"
4|"April"||||||||||||||"13888963"|"145350600"
8|"August"||||||||||||||"13888963"|"145350601"
12|"December"||||||||||||||"13888963"|"145350602"
2|"February"||||||||||||||"13888963"|"145350603"
1|"January"||||||||||||||"13888963"|"145350604"
7|"July"||||||||||||||"13888963"|"145350605"
6|"June"||||||||||||||"13888963"|"145350606"
3|"March"||||||||||||||"13888963"|"145350607"
5|"May"||||||||||||||"13888963"|"145350608"
11|"November"||||||||||||||"13888963"|"145350609"
10|"October"||||||||||||||"13888963"|"145350610"
9|"September"||||||||||||||"13888963"|"145350611"
4|"April"|"None"||"None"|||||||||||"13888964"|"145350612"
8|"August"|"None"||"None"|||||||||||"13888964"|"145350613"
12|"December"|"None"||"None"|||||||||||"13888964"|"145350614"
2|"February"|"None"||"None"|||||||||||"13888964"|"145350615"
1|"January"|"None"||"None"|||||||||||"13888964"|"145350616"
7|"July"|"None"||"None"|||||||||||"13888964"|"145350617"
6|"June"|"None"||"None"|||||||||||"13888964"|"145350618"
3|"March"|"None"||"None"|||||||||||"13888964"|"145350619"
5|"May"|"None"||"None"|||||||||||"13888964"|"145350620"
11|"November"|"None"||"None"|||||||||||"13888964"|"145350621"
10|"October"|"None"||"None"|||||||||||"13888964"|"145350622"
9|"September"|"None"||"None"|||||||||||"13888964"|"145350623"
4|"April"|"None"||"None"|||||||||||"13888965"|"145350624"
8|"August"|"None"||"None"|||||||||||"13888965"|"145350625"
12|"December"|"None"||"None"|||||||||||"13888965"|"145350626"
2|"February"|"None"||"None"|||||||||||"13888965"|"145350627"
1|"January"|"None"||"None"|||||||||||"13888965"|"145350628"
7|"July"|"None"||"None"|||||||||||"13888965"|"145350629"
6|"June"|"None"||"None"|||||||||||"13888965"|"145350630"
3|"March"|"None"||"None"|||||||||||"13888965"|"145350631"
5|"May"|"None"||"None"|||||||||||"13888965"|"145350632"
11|"November"|"None"||"None"|||||||||||"13888965"|"145350633"
10|"October"|"None"||"None"|||||||||||"13888965"|"145350634"
9|"September"|"None"||"None"|||||||||||"13888965"|"145350635"
4|"April"||||||||||||||"13888967"|"145350636"
8|"August"||||||||||||||"13888967"|"145350637"
12|"December"||||||||||||||"13888967"|"145350638"
2|"February"||||||||||||||"13888967"|"145350639"
1|"January"||||||||||||||"13888967"|"145350640"
7|"July"||||||||||||||"13888967"|"145350641"
6|"June"||||||||||||||"13888967"|"145350642"
3|"March"||||||||||||||"13888967"|"145350643"
5|"May"||||||||||||||"13888967"|"145350644"
11|"November"||||||||||||||"13888967"|"145350645"
10|"October"||||||||||||||"13888967"|"145350646"
9|"September"||||||||||||||"13888967"|"145350647"
4|"April"||||||||||||||"13888968"|"145350648"
8|"August"||||||||||||||"13888968"|"145350649"
12|"December"||||||||||||||"13888968"|"145350650"
2|"February"||||||||||||||"13888968"|"145350651"
1|"January"||||||||||||||"13888968"|"145350652"
7|"July"||||||||||||||"13888968"|"145350653"
6|"June"||||||||||||||"13888968"|"145350654"
3|"March"||||||||||||||"13888968"|"145350655"
5|"May"||||||||||||||"13888968"|"145350656"
11|"November"||||||||||||||"13888968"|"145350657"
10|"October"||||||||||||||"13888968"|"145350658"
9|"September"||||||||||||||"13888968"|"145350659"
4|"April"||||||||||||||"13888969"|"145350660"
8|"August"||||||||||||||"13888969"|"145350661"
12|"December"||||||||||||||"13888969"|"145350662"
2|"February"||||||||||||||"13888969"|"145350663"
1|"January"||||||||||||||"13888969"|"145350664"
7|"July"||||||||||||||"13888969"|"145350665"
6|"June"||||||||||||||"13888969"|"145350666"
3|"March"||||||||||||||"13888969"|"145350667"
5|"May"||||||||||||||"13888969"|"145350668"
11|"November"||||||||||||||"13888969"|"145350669"
10|"October"||||||||||||||"13888969"|"145350670"
9|"September"||||||||||||||"13888969"|"145350671"
1|"January"|"None"||"None"|||||||||||"13888970"|"145350672"
2|"February"|"None"||"None"|||||||||||"13888970"|"145350673"
3|"March"|"None"||"None"|||||||||||"13888970"|"145350674"
4|"April"|"None"||"None"|||||||||||"13888970"|"145350675"
5|"May"|"None"||"None"|||||||||||"13888970"|"145350676"
6|"June"|"None"||"None"|||||||||||"13888970"|"145350677"
7|"July"|"None"||"None"|||||||||||"13888970"|"145350678"
8|"August"|"None"||"None"|||||||||||"13888970"|"145350679"
9|"September"|"None"||"None"|||||||||||"13888970"|"145350680"
10|"October"|"None"||"None"|||||||||||"13888970"|"145350681"
11|"November"|"None"||"None"|||||||||||"13888970"|"145350682"
12|"December"|"None"||"None"|||||||||||"13888970"|"145350683"
4|"April"||||||||||||||"13888971"|"145350684"
8|"August"||||||||||||||"13888971"|"145350685"
12|"December"||||||||||||||"13888971"|"145350686"
2|"February"||||||||||||||"13888971"|"145350687"
1|"January"||||||||||||||"13888971"|"145350688"
7|"July"||||||||||||||"13888971"|"145350689"
6|"June"||||||||||||||"13888971"|"145350690"
3|"March"||||||||||||||"13888971"|"145350691"
5|"May"||||||||||||||"13888971"|"145350692"
11|"November"||||||||||||||"13888971"|"145350693"
10|"October"||||||||||||||"13888971"|"145350694"
9|"September"||||||||||||||"13888971"|"145350695"
4|"April"||||||||||||||"13888972"|"145350696"
8|"August"||||||||||||||"13888972"|"145350697"
12|"December"||||||||||||||"13888972"|"145350698"
2|"February"||||||||||||||"13888972"|"145350699"
1|"January"||||||||||||||"13888972"|"145350700"
7|"July"||||||||||||||"13888972"|"145350701"
6|"June"||||||||||||||"13888972"|"145350702"
3|"March"||||||||||||||"13888972"|"145350703"
5|"May"||||||||||||||"13888972"|"145350704"
11|"November"||||||||||||||"13888972"|"145350705"
10|"October"||||||||||||||"13888972"|"145350706"
9|"September"||||||||||||||"13888972"|"145350707"
4|"April"||||||||||||||"13888973"|"145350708"
8|"August"||||||||||||||"13888973"|"145350709"
12|"December"||||||||||||||"13888973"|"145350710"
2|"February"||||||||||||||"13888973"|"145350711"
1|"January"||||||||||||||"13888973"|"145350712"
7|"July"||||||||||||||"13888973"|"145350713"
6|"June"||||||||||||||"13888973"|"145350714"
3|"March"||||||||||||||"13888973"|"145350715"
5|"May"||||||||||||||"13888973"|"145350716"
11|"November"||||||||||||||"13888973"|"145350717"
10|"October"||||||||||||||"13888973"|"145350718"
9|"September"||||||||||||||"13888973"|"145350719"
4|"April"||||||||||||||"13888974"|"145350720"
8|"August"||||||||||||||"13888974"|"145350721"
12|"December"||||||||||||||"13888974"|"145350722"
2|"February"||||||||||||||"13888974"|"145350723"
1|"January"||||||||||||||"13888974"|"145350724"
7|"July"||||||||||||||"13888974"|"145350725"
6|"June"||||||||||||||"13888974"|"145350726"
3|"March"||||||||||||||"13888974"|"145350727"
5|"May"||||||||||||||"13888974"|"145350728"
11|"November"||||||||||||||"13888974"|"145350729"
10|"October"||||||||||||||"13888974"|"145350730"
9|"September"||||||||||||||"13888974"|"145350731"
1|"January"|"None"||"None"|||||||||||"13888975"|"145350732"
2|"February"|"None"||"None"|||||||||||"13888975"|"145350733"
3|"March"|"None"||"None"|||||||||||"13888975"|"145350734"
4|"April"|"None"||"None"|||||||||||"13888975"|"145350735"
5|"May"|"None"||"None"|||||||||||"13888975"|"145350736"
6|"June"|"None"||"None"|||||||||||"13888975"|"145350737"
7|"July"|"None"||"None"|||||||||||"13888975"|"145350738"
8|"August"|"None"||"None"|||||||||||"13888975"|"145350739"
9|"September"|"None"||"None"|||||||||||"13888975"|"145350740"
10|"October"|"None"||"None"|||||||||||"13888975"|"145350741"
11|"November"|"None"||"None"|||||||||||"13888975"|"145350742"
12|"December"|"None"||"None"|||||||||||"13888975"|"145350743"
4|"April"||||||||||||||"13888976"|"145350744"
8|"August"||||||||||||||"13888976"|"145350745"
12|"December"||||||||||||||"13888976"|"145350746"
2|"February"||||||||||||||"13888976"|"145350747"
1|"January"||||||||||||||"13888976"|"145350748"
7|"July"||||||||||||||"13888976"|"145350749"
6|"June"||||||||||||||"13888976"|"145350750"
3|"March"||||||||||||||"13888976"|"145350751"
5|"May"||||||||||||||"13888976"|"145350752"
11|"November"||||||||||||||"13888976"|"145350753"
10|"October"||||||||||||||"13888976"|"145350754"
9|"September"||||||||||||||"13888976"|"145350755"
4|"April"||||||||||||||"13888977"|"145350756"
8|"August"||||||||||||||"13888977"|"145350757"
12|"December"||||||||||||||"13888977"|"145350758"
2|"February"||||||||||||||"13888977"|"145350759"
1|"January"||||||||||||||"13888977"|"145350760"
7|"July"||||||||||||||"13888977"|"145350761"
6|"June"||||||||||||||"13888977"|"145350762"
3|"March"||||||||||||||"13888977"|"145350763"
5|"May"||||||||||||||"13888977"|"145350764"
11|"November"||||||||||||||"13888977"|"145350765"
10|"October"||||||||||||||"13888977"|"145350766"
9|"September"||||||||||||||"13888977"|"145350767"
4|"April"||||||||||||||"13888978"|"145350768"
8|"August"||||||||||||||"13888978"|"145350769"
12|"December"||||||||||||||"13888978"|"145350770"
2|"February"||||||||||||||"13888978"|"145350771"
1|"January"||||||||||||||"13888978"|"145350772"
7|"July"||||||||||||||"13888978"|"145350773"
6|"June"||||||||||||||"13888978"|"145350774"
3|"March"||||||||||||||"13888978"|"145350775"
5|"May"||||||||||||||"13888978"|"145350776"
11|"November"||||||||||||||"13888978"|"145350777"
10|"October"||||||||||||||"13888978"|"145350778"
9|"September"||||||||||||||"13888978"|"145350779"
4|"April"||||||||||||||"13888979"|"145350780"
8|"August"||||||||||||||"13888979"|"145350781"
12|"December"||||||||||||||"13888979"|"145350782"
2|"February"||||||||||||||"13888979"|"145350783"
1|"January"||||||||||||||"13888979"|"145350784"
7|"July"||||||||||||||"13888979"|"145350785"
6|"June"||||||||||||||"13888979"|"145350786"
3|"March"||||||||||||||"13888979"|"145350787"
5|"May"||||||||||||||"13888979"|"145350788"
11|"November"||||||||||||||"13888979"|"145350789"
10|"October"||||||||||||||"13888979"|"145350790"
9|"September"||||||||||||||"13888979"|"145350791"
1|"January"|"None"||"None"|||||||||||"13888980"|"145350792"
2|"February"|"None"||"None"|||||||||||"13888980"|"145350793"
3|"March"|"None"||"None"|||||||||||"13888980"|"145350794"
4|"April"|"None"||"None"|||||||||||"13888980"|"145350795"
5|"May"|"None"||"None"|||||||||||"13888980"|"145350796"
6|"June"|"None"||"None"|||||||||||"13888980"|"145350797"
7|"July"|"None"||"None"|||||||||||"13888980"|"145350798"
8|"August"|"None"||"None"|||||||||||"13888980"|"145350799"
9|"September"|"None"||"None"|||||||||||"13888980"|"145350800"
10|"October"|"None"||"None"|||||||||||"13888980"|"145350801"
11|"November"|"None"||"None"|||||||||||"13888980"|"145350802"
12|"December"|"None"||"None"|||||||||||"13888980"|"145350803"
4|"April"||||||||||||||"13888981"|"145350804"
8|"August"||||||||||||||"13888981"|"145350805"
12|"December"||||||||||||||"13888981"|"145350806"
2|"February"||||||||||||||"13888981"|"145350807"
1|"January"||||||||||||||"13888981"|"145350808"
7|"July"||||||||||||||"13888981"|"145350809"
6|"June"||||||||||||||"13888981"|"145350810"
3|"March"||||||||||||||"13888981"|"145350811"
5|"May"||||||||||||||"13888981"|"145350812"
11|"November"||||||||||||||"13888981"|"145350813"
10|"October"||||||||||||||"13888981"|"145350814"
9|"September"||||||||||||||"13888981"|"145350815"
4|"April"||||||||||||||"13888982"|"145350816"
8|"August"||||||||||||||"13888982"|"145350817"
12|"December"||||||||||||||"13888982"|"145350818"
2|"February"||||||||||||||"13888982"|"145350819"
1|"January"||||||||||||||"13888982"|"145350820"
7|"July"||||||||||||||"13888982"|"145350821"
6|"June"||||||||||||||"13888982"|"145350822"
3|"March"||||||||||||||"13888982"|"145350823"
5|"May"||||||||||||||"13888982"|"145350824"
11|"November"||||||||||||||"13888982"|"145350825"
10|"October"||||||||||||||"13888982"|"145350826"
9|"September"||||||||||||||"13888982"|"145350827"
4|"April"||||||||||||||"13888983"|"145350828"
8|"August"||||||||||||||"13888983"|"145350829"
12|"December"||||||||||||||"13888983"|"145350830"
2|"February"||||||||||||||"13888983"|"145350831"
1|"January"||||||||||||||"13888983"|"145350832"
7|"July"||||||||||||||"13888983"|"145350833"
6|"June"||||||||||||||"13888983"|"145350834"
3|"March"||||||||||||||"13888983"|"145350835"
5|"May"||||||||||||||"13888983"|"145350836"
11|"November"||||||||||||||"13888983"|"145350837"
10|"October"||||||||||||||"13888983"|"145350838"
9|"September"||||||||||||||"13888983"|"145350839"
4|"April"||||||||||||||"13888984"|"145350840"
8|"August"||||||||||||||"13888984"|"145350841"
12|"December"||||||||||||||"13888984"|"145350842"
2|"February"||||||||||||||"13888984"|"145350843"
1|"January"||||||||||||||"13888984"|"145350844"
7|"July"||||||||||||||"13888984"|"145350845"
6|"June"||||||||||||||"13888984"|"145350846"
3|"March"||||||||||||||"13888984"|"145350847"
5|"May"||||||||||||||"13888984"|"145350848"
11|"November"||||||||||||||"13888984"|"145350849"
10|"October"||||||||||||||"13888984"|"145350850"
9|"September"||||||||||||||"13888984"|"145350851"
4|"April"|"None"||"None"|||||||||||"13888985"|"145350852"
8|"August"|"None"||"None"|||||||||||"13888985"|"145350853"
12|"December"|"None"||"None"|||||||||||"13888985"|"145350854"
2|"February"|"None"||"None"|||||||||||"13888985"|"145350855"
1|"January"|"None"||"None"|||||||||||"13888985"|"145350856"
7|"July"|"None"||"None"|||||||||||"13888985"|"145350857"
6|"June"|"None"||"None"|||||||||||"13888985"|"145350858"
3|"March"|"None"||"None"|||||||||||"13888985"|"145350859"
5|"May"|"None"||"None"|||||||||||"13888985"|"145350860"
11|"November"|"None"||"None"|||||||||||"13888985"|"145350861"
10|"October"|"None"||"None"|||||||||||"13888985"|"145350862"
9|"September"|"None"||"None"|||||||||||"13888985"|"145350863"
4|"April"||||||||||||||"13888986"|"145350864"
8|"August"||||||||||||||"13888986"|"145350865"
